,Unnamed: 0,textOriginal,authorDisplayName,Prabowo,Ganjar,Anies,preprocessed
79,87.0,luar biasa pak prabowo...😁,Hayatul Habirun,positif,,,prabowo wajah gembira dengan mata bahagia
80,88.0,Jadinya Anis vs prabowo sih,Gerrmanotta,positif,,positif,anies vs prabowo sih
81,89.0,mas anis kamu luar biasa indah,kiw kiw,,,positif,mas anies indah
82,90.0,"Diskusi sama Pak Ganjar rasanya kok menyesakkan ya, apa mba Najwa juga berpendapat gitu ya?",Muhammad Alfatih,,negatif,,diskusi ganjar sesak ya mbak najwa dapat ya
83,91.0,Pak prabowo sangat tulus dan fokus untuk negara tercinta kita indonesia❤,Neni Astriani,positif,,,prabowo tulus fokus negara cinta indonesia
84,92.0,Mulutmu manis,Gregory 69 Gregory69seran,negatif,negatif,negatif,mulut manis
85,93.0,"Dalam milih pemimpin rumusnya itu liat gagasan, rekam jejak dan prestasi,, dari ketiga calon jelas paling baik itu pak Anies, dari gagasannya jelas, bahasanya mudah dipahami semua orang, rekam jejak dan prestasi gak usah diragukan lagi, liat aja sendiri di media2 yg valid dan terpercaya yaa jangan media hoax penebar kebencian, bahkan prestasi nya gak cuma dalam negeri tapi juga internasional, liat aja banyak penghargaan bergengsi yg di terima Jakarta selama masa jabatan pak Anies,, Bismillah tanpa menghilangkan rasa hormat dan menjelekkan capres lainnya, saya dan seluruh keluarga besar yg tersebar di Jakarta, Karawang, minang, garut, bandung pilih pak Anies",Isma Ayundah,,,positif,pilih pimpin rumus lihat gagas rekam jejak prestasi tiga calon anies gagas bahasa mudah paham orang rekam jejak prestasi ragu lihat media valid percaya ya media hoax tebar benci prestasi nya negeri internasional lihat harga gengsi terima jakarta jabat anies bismillah hilang hormat jelek capres keluarga sebar jakarta karawang mang garut bandung pilih anies
86,94.0,Pantess Megawati bawa 4 calon di anggotanya demi ngalahin pak Anies.tohh pada belibet ngomong nya.genjer bowo.luhut mana Luhut,rumi irtiza,,,positif,megawati bawa calon anggota kalah aniestoh belibet omong nyagenjer prabowoluhut luhut
87,95.0,"Pak ganjar yg bagus sopan,dan peduli sama rakyat dibandingkn anies ...nuomong aja hebat...dki .jakarta aja ,nggak terurus ..klau anies jadi presiden nnti semua atap rumah disuruh cat warna warni😂😂😂😂😂",Muhammad Ridzuan Ridzuan,,positif,negatif,ganjar bagus sopan peduli rakyat dibandingkn anies nuomong hebat dki jakarta urus anies presiden atap rumah suruh cat warna warni wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata
88,96.0,Pak prabowo😍😍,Lois Rohatan,positif,,,prabowo wajah senyum lebar mata hati wajah senyum lebar mata hati
89,98.0,Di akhir refleksk pak Prabowo benar2 membuat saya merinding & meneteskan air mata. Semoga bangsa kita menjadi bangsa yang membanggakan dan maju kelak,Fanti_fun,positif,,,refleksk prabowo benarbenar merinding tetes air mata moga bangsa bangsa bangga maju kelak
90,99.0,Presiden juga nntinya bisa berpengaruh kpd konflik dipalestina .. ❤Insya Allah Pak ANIES❤ bisa menolong dan membantu sodara kita yg dipalestin 😢 .. Smg pak Anies menjadi presiden ditahun 2024 🤲🤲,Fitriyah Thoriq,,,positif,presiden nntinya pengaruh konflik dipalestina insya allah anies tolong bantu sodara dipalestin wajah menang moga anies presiden tahun tangan angkat dan rapat sama tangan angkat dan rapat sama
91,100.0,"memang pak prabowo tidak pandai dalam berbicara atau berpidato tapi insya allah beliau adalah orang yang tulus dan ikhlas mengabdi kepada NKRI, siapa pun yang akan menang nanti semoga kedepan nya indonesia semakin maju, salam NKRI ✊❤",Kim Julian,positif,,,prabowo pandai bicara pidato insya allah beliau orang tulus ikhlas abdi nkri menang moga depan nya indonesia maju salam nkri tangan kepal ke atas
92,101.0,Love you Prabowo subianto 💖💖💖,Abd.Rohman,positif,,,love you prabowo prabowo hati sinar hati sinar hati sinar
93,102.0,Ganjar... Bnyk hny cerita aja mengusung cm diri dia aja. Tp jawabannya absurd unt jalan keluar permasalahan yg sdng dialami di negara ini,Alvin Artur,,negatif,,ganjar cerita usung jawab absurd unt jalan masalah sdng alami negara
94,103.0,Pak prabowo bicara nya dengan hati nurani..,snake head,positif,,,prabowo bicara nya hati nurani
95,104.0,Pinter lah anis orang dosen klo kerja m nol,Nsn Nsn,,,positif,pintar anies orang dosen kalo kerja nol
96,105.0,"Semua bacapres ini bukan orang biasa semua orang-orang hebat, indonesia jangan sampai pecah karna pilihan yang berbeda. Prabowo dengan ketulusan, keberanian dan ketegasannya, ganjar dengan humblenya dan anies dengan intelektualnya.",Uulinanyoo,positif,positif,positif,bacapres orang orangorang hebat indonesia pecah pilih beda prabowo tulus berani tegas ganjar humblenya anies intelektual
97,106.0,"Program makan untuk seluruh anak² Indonesia, apakah sudah berjalan...??

Ada program makan bersama di sekolah anak saya, namun orangtua yang menyiapkan makan nya dari rumah, menu 4 sehat 5 sempurna..
Jika memang kedepan nya ada program ini, pengawasan nya yang paling penting pak Prabowo..",dian sarfiqa,negatif,,,program makan anak indonesia jalan program makan sekolah anak orangtua makan nya rumah menu sehat sempurna depan nya program awas nya prabowo
98,107.0,"1:03:54 urusan retorika saya aku P Anis super hebat. Ttp Implementasi tdk bs sendiri. Diperlukan kemampuan berkolaborasi  dg steak holder dan team working.
Jadi perlu kebijaksanaan. Bukan retorika belaka.",Samar Sudhano,,,positif,urus retorika p anies super hebat implementasi mampu kolaborasi steak holder team working bijaksana retorika belaka
99,108.0,"ganjar kayaknya ada salah ngomong itu, pas ngomong background mbak najwa 🤣",Sherlyn Ardison,,negatif,,ganjar kayak salah omong pas omong background mbak najwa tertawa terbahakbahak
100,109.0,untuk saya yang tidak dapat meraih pendidikan tinggi. saya lebih senang dengan gagasan pak Anis. investasi yang paling berharga itu adalah membuat anak2 bangsa yang hebat dan pintar untuk mendapatkan kesejahteraan di masa yang akan datang.,Saeful azhar,,,positif,raih didik senang gagas anies investasi harga anakanak bangsa hebat pintar sejahtera
101,110.0,Pak ganjar lebih mantap program nya  tata penyampaian walaupon ak gak kenal siapa pak ganjar ak TKI malaysia ak berharap pakganjar jadi presiden indonesia 🎉🎉🎉🎉,Who I am,,positif,,ganjar mantap program nya tata sampai walaupon kenal ganjar tki malaysia harap pakganjar presiden indonesia party popper party popper party popper party popper
102,111.0,Gagasan yang disampaikan pak anis memang baik dari 3 calon lainnya,Rizki Aulia Akbar,,,positif,gagas anies calon
103,112.0,Pak aniss Jos..,Edu Annas,,,positif,anis jos
104,113.0,Slain anis gw plih 😂 krna anies tuh cmn omdo ga bkal di lakuin wkkw,Boy DC,,,negatif,slain anies gue plih wajah gembira urai air mata anies tuh cuman omong doang wkkw
105,114.0,AKU nangis saat pak anis ngomong depan cermin ngomongin ttg ibu,IT SUPPORT,,,positif,menang anies omong cermin omong
106,115.0,Keliatan banget ganjar jauh lebih menguasai materi dan cocok memimpin negri ini,Wahyu Aji,,positif,,banget ganjar kuasa materi cocok pimpin negeri
107,116.0,all in prabowo/pranowo asal jgn yg satunya cuman bisaa omdo haha,Jo Ananda,positif,positif,negatif,al prabowoganjar satu cuman omong doang haha
108,117.0,"Saya salut sama pak anis, negara ini butuh presiden yg cerdas dlm semua hal.
Jgn qek .... blongo² ngomongnya jika depan pres negara lain😂😂😂",zul fadli,,,positif,salut anies negara butuh presiden cerdas qek blongo omong pres negara wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata
109,118.0,"GANJAR REDDDD BULLSSS...
R1 ❤❤",Gheza Mikail Jatuseti,,positif,,ganjar red bulls r
110,119.0,Iya Tuhan semoga PK Anis menang.🙏🙏,Ferdi G4ul,,,positif,iya tuhan moga pakai anies menang lipat tangan lipat tangan
111,120.0,"Ganjar bicara tak mengaca.kaca duluh dirinya.baru bicara.
10thn tak becus untuk memimpin jawa tidur.hanya dongeng.",Satria Pria,,negatif,,ganjar bicara mengacakaca duluh dirinyabaru bicara thn becus pimpin jawa tidurhanya dongeng
112,121.0,"When asked to self reflected in front of the mirror, non of them can do it properly. Anies is just narrating his past but at least he tried, Ganjar even worse using the ""parents' advice card"" to gain sympathy, but the worst of all is Prabowo who seem don't listen to what was asked of him but instead try to engage the audience when the request is just to face yourself in front of a mirror, what is he running away from I have no idea. You can be awesome and charismatic in front of other people but at the end of the day no one knows you better than yourself. No one knows your best and worst qualities except yourself, that's why it's really hard to face yourself in front of the mirror while other people is watching. But at least one of them is trying, the other is try to deflect it, and the other one don't even have the courage to do it and just did something different instead. You can't even conquer yourself. You can't even face your demons. You don't even dare for your true self be seen by other people. Then what's the difference between us and you people? How could I trust you? Why should I give my voice for you? Sigh, should I be disappointed or it was expected instead? 😔",Idris Jabbar,negatif,negatif,negatif,when asked self reflected front of the mirror non of them can properly anies is just narrating his but at least he tried ganjar even worse using the parents advice card gain sympathy but the worst of al is prabowo who seem do nt listen what was asked of him but instead try engage the audience when the request is just face yourself front of a mirror what is he running away from i have no idea you can be awesome and charismatic front of other people but at the end of the day no one knows you better tahan yourself no one knows your best and worst qualities except yourself thatsi why itusi really hard face yourself front of the mirror while other people is watching but at least one of them is trying the other is try deflect and the other one do nt even have the courage and just did something different instead you ca nt even conquer yourself you ca nt even face your demons you do nt even dare for your true self be seen by other people then whatsi the difference between us and you people how could i trust you why should i give my voice for you sigh should i be disappointed orang was expected instead wajah renung
113,122.0,TETAP mas GANJAR PRANOWO,DK chanel,,positif,,mas ganjar ganjar
114,123.0,Saya lebih tertarik dengan gagasan pa Anis dapat di mengerti dan ber ilmu juga,Rosadi Fatahajjad,,,positif,tarik gagas anies erti ber ilmu
115,124.0,Masih lebih lucu Pak Prabowo dibanding Pandji,Valid Non Official,positif,,,lucu prabowo banding pandji
116,125.0,"Tetap Anies Baswedan yg terbaik,",Endang Achmad,,,positif,anies anies baik
117,126.0,"Memilih Prabowo apalagi Ganjar sama dengan melanjutkan Jokowi, lihat saja pernyataannya, semoga Pak Anies bisa membawa perubahan Indonesia jika jadi presiden 2024",Bowow,negatif,negatif,positif,pilih prabowo ganjar lanjut jokowi lihat nyata moga anies bawa ubah indonesia presiden
118,127.0,"Mohon maaf pak ganjar...karna kebebasan dan kepercayaan yg diberikan kepada aparat desa di salah gunakan untk kepentingan pribadi...coba saja lihat, rata2 pegawe yg kerja d desa memiliki fasilitas yg mewah, sementra rakyat2nya semakin tercekik,. Karna kelaparan. Tdk ada bantuan dri pemerintah. Sembako mahal...tdk seprti zaman pak suharto, ada raskin, dan bnyk bantuan lainnya",Fredy Guy,,negatif,,mohon maaf ganjar bebas percaya aparat desa salah penting pribadi coba lihat ratarata pegawe kerja desa milik fasilitas mewah tra rakyat cekik lapar bantu perintah sembako mahal seprti zaman suharto raskin bantu
119,128.0,"Kalau mau sejahtera pilih anies, kalau pilih prabowo dengan pasukan skrg banyak orang orba nah kalau ganjar ada PDIP. Jadi pilih anies dong",havana banana,negatif,negatif,positif,sejahtera pilih anies pilih prabowo pasu orang orba ganjar pdip pilih anies
120,129.0,"Klo orang militer mah memang paling menggaung suaranya, mantap, tapi lucu juga..karena aku ketawa² pas nonton pak prabowo bicara 👍

Diantara ketiga bacapres Anies Rasyid Baswedan paling tenang paling kalem paling bijaksana dalam menyikapi pertanyaan komentar dll..mantap 👍👍",kakaAdik Family 💞,positif,,positif,kalo orang militer mah gaung suara mantap lucu ketawa pas tonton prabowo bicara jempol ke atas tiga bacapres anies rasyid anies tenang kalem bijaksana sikap komentar mantap jempol ke atas jempol ke atas
121,130.0,"01:30:06 disini bilangnya jangan jadikan ""beban"", tapi kok disini 1:30:46 dibilang ""beban"" pak Anies ? 🤔",Samuel Putra,,,negatif,bilang jadi beban bilang beban anies wajah pikir
122,131.0,"Terima kasih mata najwa untuk acara ini. Penilaian saya pribadi dari sesi setiap bacapres:
1. Bapak Anies baswedan jawabannya tepat sasaran dan berwibawa, ada sedikit ice breaking tapi gak berlebihan.
2. Bapak Ganjar Pranowo terlalu sering self centric jawabannya, guyon nya agak kebanyakan.
3. Bapak Prabowo berapi-api seperti biasa, walaupun agak monoton.",Asyiatul Rahmi Putri,positif,negatif,positif,terima kasih mata najwa acara nilai pribadi sesi bacapres anies anies jawab sasar wibawa ice breaking ganjar ganjar self centric jawab guyon nya banyak prabowo berapiapi monoton
123,132.0,Pak prabowo bakal saya pilih di pilpres 2024 bravo,Ahmad Ramadhan,positif,,,prabowo pilih pilpres bravo
124,133.0,Pejuang yg sebenarnya adalah prabowo gagal 2x tdk masalah jd yg ke 3harus gool.mengenai gagasa tdk sperti yg bakal calon lain tp klau masalah kejujuran prabowo orgnya.gass RI 2024 2029,Vivian Viki,positif,,,juang prabowo gagal x harus goolmengenai gagasa calon jujur prabowo orgnyagas ri
125,134.0,menangis mendengar pak Prabowo sanggat nasionalsme,Ranti Saraswati,positif,,,menang dengar prabowo nasionalsme
126,136.0,Prabowo di hati karena yg di hati pasti ada prabowo,R Fermino,positif,,,prabowo hati hati prabowo
127,137.0,Pilihan satu satunya seluruh rakyat Indonesia dari Sabang sampai Merauke adalah pak Anis dan yang lainya adalah sebagai pelengkap saja .,Masni,,,positif,pilih satu rakyat indonesia sabang merauke anies lai lengkap
128,138.0,"Menurut saya selain dri gagasan2 yg sudah diutarakan oleh 3 bacapres .Dilihat secara fisiknya saya lebih memilih bpk anies baswedan yg terlihat kuat memimpin indonesia maju , Bismillah Anies baswedan .",Ine Layla,,,positif,gagas utara bacapres lihat fisik pilih bpk anies anies kuat pimpin indonesia maju bismillah anies anies
129,139.0,"Aku setuju sama pak Anis,",Willy Seran,,,positif,tuju anies
130,140.0,"menurut saya pak ganjar ini hanya sebagai tameng untuk mengangkat pak prabowo, sejatinya yg bertarung adlh pak anis dan pak prabowo...",Ichal Media,,negatif,,ganjar tameng angkat prabowo sejati tarung anies prabowo
131,142.0,Kaku dalam penyampain itu bukan masala....dari pada cerdas/linca  dalam penyampaian tapi kinerja nya tidk perna membua hasil kan ya percuma saja bung....banyak orng bilang prabowo ini lah. itu lah. liat kinerja prabowo di menhan udh ke lihatan kan hasil nya hemm prabowo ni senggol dong,Andi Aja,positif,,,kaku penyampain masala cerdaslinca sampai kerja nya tidk bua hasil ya orang bilang prabowo lihat kerja prabowo menhan lihat hasil nya hem prabowo nih senggol
132,143.0,"Tapi sih asli , kok anies jago yak ngomong nya , dan masuk akal asli

Dari sekian calon presiden dari dulu 2004 , kayanya anies deh yang gagasan nya bagus,moderen,masuk akal , dan future….",Adnan Nane,,,positif,sih asli anies jago ya omong nya masuk akal asli sekian calon presiden kaya anies deh gagas nya bagus moderen masuk akal future
133,144.0,Pak Anies luar biasa,Hanafi Mulkia,,,positif,anies
134,145.0,"Setelah nonton ini , Anies yang paling btul2 top",Intan Mela,,,positif,tonton anies btul top
135,146.0,Mntapp pa Anies cerdas berwibawa,Windi Setiani,,,positif,mntap anies cerdas wibawa
136,147.0,"jawabaann² paling jelass, logiss, kompitable adaa di pak Anies Rasyid Baswedan. Netizenn juga pasti bisaa nilaai masingg² capress tsb. Majuu teruss pak Anies, semogaa terealisasii jadii pemimpinn negri Konoha.",Muhammad Rai Khalish,,,positif,jawabaann logis kompitable anies rasyid anies netizen nilaai masingg capres maju anies moga realisasi pimpin negeri konoha
137,148.0,Gua pribadi setelah nntn acara ini dari awal sampai akhir. Gua respek dgn Ideologi dan Gagasan Ganjar Pranowo. Apa kalian Sependapat 👍?,Ali Habibi,,positif,,gua pribadi tonton acara gua respek ideologi gagas ganjar ganjar dapat jempol ke atas
138,149.0,Aku lebih ke Ganjar...tp klo kulihat kemauannya pak Prabowo.. kayaknya SDH waktunya...,rodikson manullang,positif,positif,,ganjar kalo lihat mau prabowo kayak
139,150.0,MasyaAllah sangat terharu dengan refleksi diri pak Prabowo😭😭❤️❤️,Afril chaniago,positif,,,masyaallah haru refleksi prabowo wajah menang keras wajah menang keras hati merah hati merah
