,textOriginal,authorDisplayName,Prabowo,Ganjar,Anies
133,Pejuang yg sebenarnya adalah prabowo gagal 2x tdk masalah jd yg ke 3harus gool.mengenai gagasa tdk sperti yg bakal calon lain tp klau masalah kejujuran prabowo orgnya.gass RI 2024 2029,Vivian Viki,positif,,
134,menangis mendengar pak Prabowo sanggat nasionalsme,Ranti Saraswati,positif,,
135,DITUNGGU KEHADIRANNYA PRABOWO DAN GANJAR KE BEM UI .,Terse Ndiri,,,
136,Prabowo di hati karena yg di hati pasti ada prabowo,R Fermino,positif,,
137,Pilihan satu satunya seluruh rakyat Indonesia dari Sabang sampai Merauke adalah pak Anis dan yang lainya adalah sebagai pelengkap saja .,Masni,,,positif
138,"Menurut saya selain dri gagasan2 yg sudah diutarakan oleh 3 bacapres .Dilihat secara fisiknya saya lebih memilih bpk anies baswedan yg terlihat kuat memimpin indonesia maju , Bismillah Anies baswedan .",Ine Layla,,,positif
139,"Aku setuju sama pak Anis,",Willy Seran,,,positif
140,"menurut saya pak ganjar ini hanya sebagai tameng untuk mengangkat pak prabowo, sejatinya yg bertarung adlh pak anis dan pak prabowo...",Ichal Media,,negatif,
141,"nyari komen yg keritik, tapi kebanyakan komen ""pilihanku bla bla bla"" terlalu gampang dengan omongan manis.. udah mah denger nya ngantuk pada muter muter di tambah liat komen ",Bon Nobie,,,
142,Kaku dalam penyampain itu bukan masala....dari pada cerdas/linca  dalam penyampaian tapi kinerja nya tidk perna membua hasil kan ya percuma saja bung....banyak orng bilang prabowo ini lah. itu lah. liat kinerja prabowo di menhan udh ke lihatan kan hasil nya hemm prabowo ni senggol dong,Andi Aja,positif,,
143,"Tapi sih asli , kok anies jago yak ngomong nya , dan masuk akal asli

Dari sekian calon presiden dari dulu 2004 , kayanya anies deh yang gagasan nya bagus,moderen,masuk akal , dan future….",Adnan Nane,,,positif
144,Pak Anies luar biasa,Hanafi Mulkia,,,positif
145,"Setelah nonton ini , Anies yang paling btul2 top",Intan Mela,,,positif
146,Mntapp pa Anies cerdas berwibawa,Windi Setiani,,,positif
147,"jawabaann² paling jelass, logiss, kompitable adaa di pak Anies Rasyid Baswedan. Netizenn juga pasti bisaa nilaai masingg² capress tsb. Majuu teruss pak Anies, semogaa terealisasii jadii pemimpinn negri Konoha.",Muhammad Rai Khalish,,,positif
148,Gua pribadi setelah nntn acara ini dari awal sampai akhir. Gua respek dgn Ideologi dan Gagasan Ganjar Pranowo. Apa kalian Sependapat 👍?,Ali Habibi,,positif,
149,Aku lebih ke Ganjar...tp klo kulihat kemauannya pak Prabowo.. kayaknya SDH waktunya...,rodikson manullang,positif,positif,
150,MasyaAllah sangat terharu dengan refleksi diri pak Prabowo😭😭❤️❤️,Afril chaniago,positif,,
151,walau anies ada JK yg punya duwit...apa JK MAMPU BELI SETIAP HATI RAKYAT INDONESIA..AKU YAKIN...SEKAYA APAPUN..GAK MUNGKIN BISA MENGUASAI HATI SETIAP MAKLUK HIDUP...,Dewata Chanel,,,negatif
152,"Mohon maaf temen temen dan kawan kawan disini adakah yang tidak setuju dengan jawaban bapak anies tentang generasi sandwich? Yg menyatakan bahwa menjadi generasi sandwich ini sebagai ajang ataupun ranah untuk mempelajari bagaimana kedepannya kita mengatasi situsi situasi yang memang seperti keadaan generasi sandwich tersebut. Tetapi bukankah generasi sandwich ini termasuk juga gen z, yg mana notabennya generasi baru generasi yg berumur jagung yg baru dalam abad ini, dn ditumpukkan dengan fenomena keadaan generasi sandwich. Nah jika dicontohkan dalam 1 orang yg mengalami kedua dua generasi tersebut lalu apakah itu bisa dilalui olehnya? Ini kalau diartikan bisa menjadi 4 situasi yg dia harus kendalikan dalam satu waktu....dn apakah menurut bapak bahwa hal itu tetap harus di jalani sebagai pacuan kedepannya agar kita menjadi lebih baik? Agar kita bisa mengatasi situasi situasi yg disebutkan? Lalu keadaan yg sekarang yg mana yg dilalui oleh generasi sandwich + gen z itu masih terbilang bisa di atasi olehnya?.....
Argumen saya tentang jawaban bapak adalah pemerintah kedepannya sepatutnya mampu memberikan solusi untuk generasi generasi sandwich yg sekarang entah dengan sulisa apa dan bagaimana, tergantung pemerintahan selanjutnya.  Dan menurut bapak apakah pemerintah mempunyai solusi untuk generasi sandwich kedepannya bagaimana dalam memberikan arahan pada generasi sendwich kedepan? Dan apa solusi untuk generasi sandiwch ini supaya bisa mengatasi keadaannya dan tidak perlu memikirkan keadaan kehidupan yg ada dibawahnya (ortunya) dan kehidupan yg ada diatasnya (adik adiknya),",maavd,,,negatif
153,Pak Anies yang pantas dan cocok menjadi Presiden RI saya sangat mendukung Pak Anies,iwan mokodompit,,,positif
154,Kasih kesempatan bapak prabowo jadi pemimpin😭,Mbla,positif,,
155,Mantap pak Anies good jobs,Khalid farm Karyasari,,,positif
156,Pak prabowo terbaik. Saya yakin bapak jadi presiden. Semangat. Saya yakin sekali pak prabowo sangat menghargai negerinya.,Tika Ameliar,positif,,
157,Saya pilih Anies Baswedan,Mamah Exsis,,,positif
158,"Betapa bodohnya ganjar di menit 3:19:10 up!! Segitu jelas nana tanya dan kasih pernyataan, ga ada blass yg nyambung dan cuma bisa senyum2, jelasin yg ga penting! malahan makin keliatang dungu nyaa malah bilang kaget dan ga ngerti sama sekali!! Udh bilang sama bante pastur dll, emng doi agamanya apa??????? wkwk gak pake nalar!!!",Tegar Perkasa,,negatif,
159,Joss prabowo,Avan San,positif,,
160,"Justru dari acara ini sebagai referensi kita untuk menentukan pilihan dan berpihak secara cerdas. Pak Anies visi, misi dan program kerja terstruktur, logis, jelas dan mudah dipahami dari tahap ide, narasi, argumentasi, implementasi dan mekanisme evaluasi. Pak Anies maju terus...!!",Mas Yu,,,positif
161,"Tahun 2014 pernah menonton langsung Mata Najwa On Stage di UGM dan ketemu Pak Anies langsung...sempat ikut gerakan #TurunTangan mendukung orang baik menuju pemerintahan. Dan sekarang setelah 10 tahun Pak Anies hadir lagi sebagai bakal calon presiden, masih dengan semangat yang sama seperti 10 th yang lalu, Pak Anies masih menjadi sosok yang penuh gagasan dan inspiratif. Semoga siapapun nanti yang menjadi Presiden, Allah mudahkan menjaga amanah menjadi pemimpin negeri yang jujur, dan adil.",Kinanti Anggraeni,,,positif
162,"anies.. gagasannya brillian dan realistis. dg otoritas tertinggi.. tantangannya adlh menata team yg kompeten dan integrated unt eksekusi gagasannya. 

ganjar.. leader MLM

prabowo.. kesatria sejati dan matang.. negara butuh sesepuh spt beliau sbg pembina dan penasihat.. sekaligus pelindung spt orang tua melindungi anaknya.",ery soeswadi,positif,negatif,positif
163,"payahhhh, golput aja fix. dr 3 bacapres gk ada yg memperberat hukuman buat Koruptor. susah emg selama sistem partai. trutama prabowo, malah naikkin Gaji concern nya,hahahahahahaha",Danil Saiyan,,,
164,Prabowo si paling gokiil🤗,Rifqie M.,positif,,
165,Jangan cuma manis dibibir,YuYu Hil,,,
166,"Rakyat mengetahui siapa yg ikhlas kali ini, saya mendoakan yg terbaik buat pak prabowo, semoga menjadi presiden Indonesia, pak prabowo sudah menjadi matang dalam pemikiran, umur dan agamanya",Deddy Widyanto,positif,,
167,"Anies kelihatan sangat elegan.
Ganjar rambut putih.
Cocoknya jadi rt menurut saya
Prabowo 🎉tegas jujur.
Menjunjung tinggi etitud.
Semoga televisi bisa aktif lagi tanpa setbok.
Semoga setbox bukan penghalang informasi buat pilpres",Elidayani Linda,positif,negatif,positif
168,Acara ini luar biasa. Pak prabowo👍 Biarpun anda tidak selancar berbicara tapi yakin bapak bener-bener tahu indonesia membutuhkan pemimpin seperti apa.,ZBW 97,positif,,
169,"Saya dari jateng tapi memang semua yang dipaparkan pak anis jelas, mudah dipahami, mudah diterima",Kholisruns,,,positif
170,"Pak prabowo salam hormat , semangat pak 👍",Parlindungan Sitorus,positif,,
171,Ingat pak anis ingat pak sekjen jony bukan kah satu partai,Septian Andriano,,,negatif
172,"Prabowo tak di ragukan lagi, semenjak dia bicara gagasan",Yudha Tri octaviyanto,positif,,
173,"Prabowo ataupun anies terserah,ASAL JANGAN DR PDIP 😂😂😂",Renaldi Saputra,,negatif,
174,"Pak anies, jawaban anda sangat relate dan baik bagi kami kaum UMP 10%. Do'a yang terbaik akan menyertai anda.",zyn,,,positif
175,"Dari tata cara dan tata bahasa pak Anis kok saya  merasa lebih baik dan nyaman kalau beliau jadi dosen  di UGM ya 🤔 sulit dipahami orang awam karena diputer-puter doang kalimatnya tidak ada bahasa baku yang kongkrit dan programnya juga absurd sih lebih banyak mengoreksi  pemerintah sekarang alih-alih punya visi misi dan program sendiri, program perubahan itu yang kek mana ? disektor apa ?  dan apa yang mau dilakukakan ? kan gitu cara memahami kalimat sederhananya, emang kalo dari sikap dan penyampaian setiap kalimatnya itu seolah-olah menunjukan kalau beliau ini orang cerdas si, tapi buat kita yang hidupnya didesa, pendidikan juga seadanya, susah memahami garis besarnya. Susah buat memahami tata bahasa yang terlalu dominan eksplisit dan tidak terbuka, tapi yaa gimana ya 😅 setelah komentar ini dibawah pasti banyak pendukungnya yang membela dan kemudian meg-Goblok dan meng Kafirkan saya 😅😅

Untuk Pak Prabowo dan Pak Ganjar, skip deh",Tomy Haryanto,,,positif
176,"Pak anis sih lebih msk analogis dan gagasanya, salut❤❤❤",oh yah,,,positif
177,pak anis gagasan nya lebih dimengerti dan tidak belibet ke mana-mana,Kim Taehyung,,,positif
178,Mendengar Penutup pak ganjar bikin merinding...pak ganjar semoga takdir Tuhan berpihak,Sumber Rejeki,,positif,
179,"Dari gagasan yang di sampaikan ketiga calon bakal presiden, 

Memang luar biasa penyampaian pak anis sangat bisa di mengerti upaya yang di sampaikan relate. Semoga tidak hanya sampai di mulut saja ya pak, semoga apa yg di sampaikan bisa di wujudkan. 

Kemudian Cara penyampaian pak Ganjar sedikit sulit di pahami, jawaban yang si sampaikan rada berbelit - belit, hingga merambat kemana - mana. Penyampaian beliau tidak monoton, interaksi dengan penonton juga asik. 

Bapak Prabowo, penyampaian beliau tidak dapat di pahami, namun dilihat beliau sedikit kurang paham dengan program nya, seperti kurang paham dengan keadaan negara nya. penyampaian nya membuat penonton bosan. Seperti tidak ad hal yang baru. Tampak nya beliau sangat tulus dengan negara nya. Beliau sudah 3x mencalon namun saya ragu dalam memilih beliau, walaupun dengan ketulusan nya untuk negri saya takut negri ini akan begitu begitu saja. Beliau di kenal tegas & Tulus, kita butuh pemimpin yg Tegas. 

Semoga 3 Capres ini akan amanah 🙏🏻

pilih Aldi taher aja la",Kristin Fau,negatif,negatif,positif
180,"Semoga anis gak kepilih lah, liat jakarta tmpt gue tinggal kacau dibuatnya parah..omdo doang😅",F&L Channel,,,negatif
181,Ewako pak Anies baswedan,sarang walet,,,positif
182,Prabowo memang beda 😂😂😂.. semoga dilancarkan gusti Allah ndan 🤲,Trias Ramadhan,positif,,
183,Pak prabowo maju semoga sukses pak smean . . Hanya beliau yang sangat mencintai indonesia dan rakyat.a,Mannan Speed29,positif,,
184,"Anis n Prabowo pedukungnya di bagi 2..,taulah sejarahnya",Arief W.K,negatif,,negatif
185,Luar biasa pak Prabowo. Program pendidikan dan aparatur pemerintah desa,ARFAN LAJUNA,positif,,
186,Bapakku Prabowo luar biasa ❤,Amanda Alya Arfi,positif,,
187,Pak prabowo di nerf :( sehat selalu pak,Restu Debi,positif,,
188,"Kita butuh pemimpin yang tegas bukan petugas partai , yang terbaik 2024 prabowo subianto mungkin capres di periode berikutnya anies baswedan . 
Coba kita semua mau lihat seperti apa kepemimpinan prabowo , sudah ketiga kalinya beliau mencalonkan diri tapi tetap tidak gentar dan tetap semangat untuk menjadi presiden . 
Kita butuh pemimpin yamg berani seperti beliau , selebihnya kabinetnya nanti yang menjadi pemikir untuk menjembatani menjalankan program-program yang telah beliau canangkan .",Saya Fadel,positif,,
189,Semoga anis jadi presiden 2024 🤲,Andi Darussalam,,,positif
190,"Masyaa Allah luar biasa pa Anies.. gagasannya yang paling difahami, rekam jejaknya juga bagus. Bravo smg Indonesia 2024 Pa Anies menang dan dapat amanah.. Aamiin",Nomeaaa Art,,,positif
191,Yg tak sayngkn cma 1..knapa capresnya itu p. Anis.. Pdahal aq sdh manteb sama sampean.. Tapi luntur seketika karena aq pecinta gusdur,D3w4 Putra,,,negatif
192,"ANIS : RELATE SAMA ORANG2 MENENGAH KE BAWAH
GANJAR : KEREN NARATIF BANGET
PRABOWO : SALUT SIH, SPEECHLESS",Ryusuck_,positif,positif,positif
193,PAk prabowo ini bicarA apa kok nggak Ngambungi... Dikit2 Larinya ke susu Dan makan  siang... Perut Mulu pikiranya,Tri tejo Prasetyo,negatif,,
194,"pak Prabowo lebih pantas jadi presiden dibandingkan dua capres lainnya
pak Prabowo cerdas, dan sudah banyak berpengalaman menjadi pemimpin baik di tingkat nasional terlebih lebih dalam international",Hendra Lase,positif,,
195,Prabowo 100% 2024 menuju lebih baik,mahendra widya,positif,,
196,Anis Baswedan kalau ngomong menang tapi pelaksanaan 😅😅😅 kita lihat buktinya yg sudah terjadi di jakarta.....?,Dodo Yudiana,,,negatif
197,sumsel All In PRABOWO❤🎉,Arfinda zestin Aprillia,positif,,
198,Anis mantap,ARINDAMA ROOSTERS,,,positif
199,Baarakallahu pak Anies Baswedan,Santri Pendaki XD,,,positif
200,Manisnya ucapanmu manusia ular berbisa ini,Pitokaprilia Pitokaprilia,,,
201,Pakanis pintar bicara ya 😆,Fika Ariska,,,positif
202,"Yg jelas udh kenyang dg mulut manis anies.. Dlu sy fans berat anies semenjak dia jd rektor paramadina, slalu muncul d tv dg gaya bicara dan gagasan yg menarik.. Dan ketika jd tim pemenang jokowi dan jd mentri sy sangat senang, bahkan sangat brharap anies dpt merubah kurikulum pendidikan dan membawa perubahan dunia pendidikan, namun seketika dia d reshufle, awalnya kecewa dg Jokowi, knp mentri spt anies d ganti.. Tp trnyata ketika sy brtanya kpd guru2, apa yg d ubah anies saat menjadi menteri pendidikan, jwbn mereka tdk ada perubahan dan anies hny mengirimkan email atau pesan kod para guru (sy lupa dlm rangka apa anies mengirimkan pesan berantai tsb).. Perasaan kecewa dan sdkt kesal kpd Jokowi akhirnya berubah krn memang Anies pantas d ganti krn tdk memberikan perubahan dlm dunia pendidikan, dia hny sibuk mencari simpati dari para guru.. Jd ga heran klo d kesempatan spt ini anies bersinar, ya memang dia pandai dlm berbicara, tp nol dlm bekerja.. Sdh lah, sdh kenyang dg mulut anies..",Cha Icha,,,negatif
203,Sy pilih bpk anis sekeluarga,Slamet Pujiharto,,,positif
204,"Pak anies bagus cara bicaranya, tapi pak probowo gagasannya lebih bagus, hanya penyampaiannya yg kurang.",Info Sejagat,negatif,,positif
205,"Jangan pilih banteng. Siapapun presidennya pemimpin cuma 1.. Anies atau prabowo rekomended,,",Komang Widiartana,,negatif,
206,"Sejujurnya agak kecewa dengan Pak Prabowo. Terlihat tidak siap dan bahkan beberapa jawaban kurang terlalu nyambung dengan pertanyaan. Terus terlalu bergantung pada pakar2 yg beberapa kali beliau mention. Jadinya targetan2 yg beliau sampaikan di awal terkesan hanya ambisi tinggi klo tanpa dibarengan strategi n gagasan konkrit untuk mencapainya.
Sebagai seorang akademisi, sy rasa gaya penyampaian dan rasionalitas Pak Anis paling oke.",Kyeongji Shin,negatif,,positif
207,Pak Anis❤❤,Gunung Perak,,,positif
208,"Aku padamu pak Prabowo ❤❤ APAPUN YG TERJADI, YG PENTING BAPAK SEHATT SELALUUU JDI ORANG BAIK ❤❤ POKOK NYA BAPAK THE BEST DONG ❤❤❤",Sarah Wulandari,positif,,
209,Sistem Islam Pak Prabowo ga banyak biaya buat politik 🤭,Putri Hanifah,positif,,
210,me and the boys stand for anies let's goooooooo he knows the drilllllll!! swift af boi,Diva Aulia,,,positif
211,Jangan pilih anis katanya klo prabowo ikut capres dia ngga bakal maju tapi sekarang malah mau maju kan taik,Ahmad Zakaria,,,negatif
212,"Gagasanmu mana wooy..itu sama saja copy paste, Ganjar gak jelas",Rudi Wladimir,,negatif,
213,Yg gue tonton cuma Pak Ganjar & Pak Prabowo aja. Lebih menarik 🤣,ayu utami,positif,positif,
214,ANIS THE BEST GAGASANNYA to the point bukan pakai power point yg biasanya ga punya point,Baba Dhani,,,positif
215,Udh lah prabowo aja dia udh pengalaman nyaleg presiden 😂,Fajar Reynaldi,positif,,
216,Bismillah...moga2 pak Prabowo atau pak Anies yg diizinkan oleh Allah SWT untuk memimpin RI berikutnya 🤲🤲🤲🤲🤲,beby septie,positif,,positif
217,Pak anis 👍👍👍,Iriani channel,,,positif
218,"dari ketiga capres yg reflexi
ganjar porno kayak gk punya sejarah asli lawak gk ada karismanya sama sekali😂😂😂",D-ZFX,,negatif,
219,KOK AKU MERASA PAK PRABOWO COCOK YA DENGAN PAK ANIS SATU KAYAK TULUS BANGET SATUNYA CERDAS BANGET😢,Ahmad Rithauddin,positif,,positif
220,2024 anies👏,Mutia zahara channel,,,positif
221,"Percuma kalian mendukung pak anis dan sesuai fakta di lapangan,kalau di dunia maya masih ada buzzzeRp bakal terus aja di nyinyirin",XERXES LEONIDAS,,,negatif
222,Dukung Ganjar tetap presiden. Kami tidak mendukung tukang ngibul,Firdaus Muhammad,,positif,
223,Anis suruh berak aj yg bnyk gk usah cebok,Gatot masduki,,,negatif
224,"Pak Anies ter the best 👍👍👍❤❤❤
Cares yg lain,MINGGIR 👎👎👎",Firliani Mda,,,positif
225,Yang rasional gak bosenin cuman GP . Ganjar Pranowo...yes,Kholifa Ifa,,positif,
226,Pak prabowo yang paling tua diantara capres2  tapi dalam pidato sangat bre-api itulah semangat sukarno.,Hong bhoen phin Phin,positif,,
227,Gagasan Pa anis lebih bisa di mngerti..,Yosep Sunandar,,,positif
228,Pak anis datang ke tuban aku menunggumu semoga memberi manfaat untuk Negeri sehat selalu pak,Amin Glodog,,,positif
